,BTCUSDT.csv,ETHUSDT.csv,LTCUSDT.csv,XRPUSDT.csv,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2019-11-23 12:32:00,-8.0,0.0,0.0,0.0,47336.04808536641,57307.54,-13.10000000000582,104643.58808536641,0.0
2019-11-23 12:33:00,-8.0,0.0,0.0,0.0,47313.008085366426,57319.06,-11.519999999996799,104632.06808536642,0.0
2019-11-23 12:34:00,-8.0,0.0,0.0,0.0,47219.92808536642,57365.6,-46.54000000000087,104585.52808536642,0.0
2019-11-23 12:35:00,-8.0,0.0,0.0,0.0,47181.408085366405,57384.86,-19.260000000002037,104566.2680853664,0.0
2019-11-23 12:36:00,-8.0,0.0,0.0,0.0,47278.248085366424,57336.439999999995,48.42000000000553,104614.68808536642,0.0
2019-11-23 12:37:00,-8.0,0.0,0.0,0.0,47262.32808536641,57344.4,-7.960000000006403,104606.72808536641,0.0
2019-11-23 12:38:00,-8.0,0.0,0.0,0.0,47235.28808536641,57357.92,-13.519999999996799,104593.20808536641,0.0
2019-11-23 12:39:00,-8.0,0.0,0.0,0.0,47262.92808536642,57344.1,13.819999999999709,104607.02808536642,0.0
2019-11-23 12:40:00,-8.0,0.0,0.0,0.0,47323.488085366414,57313.82,30.279999999998836,104637.30808536641,0.0
2019-11-23 12:41:00,-8.0,0.0,0.0,0.0,47271.2880853664,57339.920000000006,-26.10000000000582,104611.20808536641,0.0
2019-11-23 12:42:00,-8.0,0.0,0.0,0.0,47303.488085366414,57323.82,16.10000000000582,104627.30808536641,0.0
2019-11-23 12:43:00,-8.0,0.0,0.0,0.0,47312.28808536641,57319.42,4.400000000001455,104631.70808536641,0.0
2019-11-23 12:44:00,-8.0,0.0,0.0,0.0,47240.688085366404,57355.22,-35.80000000000291,104595.9080853664,0.0
2019-11-23 12:45:00,-8.0,0.0,0.0,0.0,47174.408085366405,57388.36,-33.13999999999942,104562.7680853664,0.0
2019-11-23 12:46:00,-8.0,0.0,0.0,0.0,47069.408085366405,57440.86,-52.5,104510.2680853664,0.0
2019-11-23 12:47:00,-8.0,0.0,0.0,0.0,46925.44808536641,57512.84,-71.97999999999593,104438.28808536641,0.0
2019-11-23 12:48:00,-8.0,0.0,0.0,0.0,46914.688085366404,57518.22,-5.380000000004657,104432.9080853664,0.0
2019-11-23 12:49:00,-8.0,0.0,0.0,0.0,46972.28808536641,57489.42,28.80000000000291,104461.70808536641,0.0
2019-11-23 12:50:00,-8.0,0.0,0.0,0.0,47066.12808536641,57442.5,46.919999999998254,104508.6280853664,0.0
2019-11-23 12:51:00,-8.0,0.0,0.0,0.0,47080.688085366404,57435.22,7.279999999998836,104515.9080853664,0.0
2019-11-23 12:52:00,-8.0,0.0,0.0,0.0,47093.12808536641,57429.0,6.220000000001164,104522.1280853664,0.0
2019-11-23 12:53:00,-8.0,0.0,0.0,0.0,47074.688085366404,57438.22,-9.220000000001164,104512.9080853664,0.0
2019-11-23 12:54:00,-8.0,0.0,0.0,0.0,47085.28808536641,57432.92,5.30000000000291,104518.20808536641,0.0
2019-11-23 12:55:00,-8.0,0.0,0.0,0.0,47176.9680853664,57387.08,45.83999999999651,104564.0480853664,0.0
2019-11-23 12:56:00,-8.0,0.0,0.0,0.0,47278.16808536641,57336.48,50.599999999998545,104614.64808536641,0.0
2019-11-23 12:57:00,-8.0,0.0,0.0,0.0,47311.04808536641,57320.04,16.44000000000233,104631.08808536641,0.0
2019-11-23 12:58:00,-8.0,0.0,0.0,0.0,47369.04808536641,57291.04,29.0,104660.08808536641,0.0
2019-11-23 12:59:00,-8.0,0.0,0.0,0.0,47375.008085366426,57288.06,2.9800000000032014,104663.06808536642,0.0
2019-11-23 13:00:00,-8.0,0.0,0.0,0.0,47353.52808536644,57298.799999999996,-10.739999999997963,104652.32808536643,0.0
2019-11-23 13:01:00,-8.0,0.0,0.0,0.0,47460.88808536642,57245.12,53.679999999993015,104706.00808536643,0.0
2019-11-23 13:02:00,-8.0,0.0,0.0,0.0,47486.84808536644,57232.14,12.980000000003201,104718.98808536644,0.0
2019-11-23 13:03:00,-8.0,0.0,0.0,0.0,47412.44808536642,57269.340000000004,-37.200000000004366,104681.78808536642,0.0
2019-11-23 13:04:00,-8.0,0.0,0.0,0.0,47317.52808536643,57316.8,-47.45999999999913,104634.32808536643,0.0
2019-11-23 13:05:00,-8.0,0.0,0.0,0.0,47209.64808536643,57370.74,-53.93999999999505,104580.38808536643,0.0
2019-11-23 13:06:00,-8.0,0.0,0.0,0.0,47147.24808536642,57401.94,-31.200000000004366,104549.18808536642,0.0
2019-11-23 13:07:00,-8.0,0.0,0.0,0.0,47086.568085366416,57432.280000000006,-30.340000000003783,104518.84808536642,0.0
2019-11-23 13:08:00,-8.0,0.0,0.0,0.0,47153.88808536642,57398.62,33.66000000000349,104552.50808536643,0.0
2019-11-23 13:09:00,-8.0,0.0,0.0,0.0,47110.48808536643,57420.32,-21.69999999999709,104530.80808536643,0.0
2019-11-23 13:10:00,-8.0,0.0,0.0,0.0,46968.24808536642,57491.44,-71.12000000000262,104459.68808536642,0.0
2019-11-23 13:11:00,-8.0,0.0,0.0,0.0,46933.808085366414,57508.66,-17.220000000001164,104442.46808536642,0.0
2019-11-23 13:12:00,-8.0,0.0,0.0,0.0,46975.56808536642,57487.78,20.880000000004657,104463.34808536642,0.0
2019-11-23 13:13:00,-8.0,0.0,0.0,0.0,46925.328085366426,57512.9,-25.12000000000262,104438.22808536643,0.0
2019-11-23 13:14:00,-8.0,0.0,0.0,0.0,46844.76808536643,57553.18,-40.279999999998836,104397.94808536643,0.0
2019-11-23 13:15:00,-8.0,0.0,0.0,0.0,46885.44808536643,57532.84,20.340000000003783,104418.28808536642,0.0
2019-11-23 13:16:00,-8.0,0.0,0.0,0.0,46994.84808536642,57478.14,54.69999999999709,104472.98808536642,0.0
2019-11-23 13:17:00,-8.0,0.0,0.0,0.0,47073.96808536642,57438.58,39.55999999999767,104512.54808536642,0.0
2019-11-23 13:18:00,-8.0,0.0,0.0,0.0,46986.24808536642,57482.44,-43.86000000000058,104468.68808536642,0.0
2019-11-23 13:19:00,-8.0,0.0,0.0,0.0,46874.68808536642,57538.22,-55.779999999998836,104412.90808536642,0.0
2019-11-23 13:20:00,-8.0,0.0,0.0,0.0,46857.88808536643,57546.619999999995,-8.39999999999418,104404.50808536643,0.0
2019-11-23 13:21:00,-8.0,0.0,0.0,0.0,46965.328085366426,57492.9,53.71999999999389,104458.22808536643,0.0
2019-11-23 13:22:00,-8.0,0.0,0.0,0.0,47033.68808536642,57458.72,34.18000000000029,104492.40808536642,0.0
2019-11-23 13:23:00,-8.0,0.0,0.0,0.0,47093.96808536644,57428.579999999994,30.140000000006694,104522.54808536643,0.0
2019-11-23 13:24:00,-8.0,0.0,0.0,0.0,47158.08808536643,57396.520000000004,32.059999999990396,104554.60808536643,0.0
2019-11-23 13:25:00,-8.0,0.0,0.0,0.0,47106.168085366444,57422.479999999996,-25.95999999999185,104528.64808536644,0.0
2019-11-23 13:26:00,-8.0,0.0,0.0,0.0,47103.72808536644,57423.7,-1.2200000000011642,104527.42808536644,0.0
2019-11-23 13:27:00,-8.0,0.0,0.0,0.0,47162.52808536643,57394.3,29.39999999999418,104556.82808536643,0.0
2019-11-23 13:28:00,-8.0,0.0,0.0,0.0,47124.928085366446,57413.1,-18.799999999995634,104538.02808536644,0.0
2019-11-23 13:29:00,-8.0,0.0,0.0,0.0,47078.408085366435,57436.36,-23.260000000002037,104514.76808536644,0.0
2019-11-23 13:30:00,-8.0,0.0,0.0,0.0,47181.52808536643,57384.8,51.55999999999767,104566.32808536643,0.0
2019-11-23 13:31:00,-8.0,0.0,0.0,0.0,47297.08808536643,57327.020000000004,57.779999999998836,104624.10808536643,0.0
2019-11-23 13:32:00,-8.0,0.0,0.0,0.0,47303.24808536643,57323.94,3.0800000000017462,104627.18808536643,0.0
2019-11-23 13:33:00,-8.0,0.0,0.0,0.0,47246.48808536644,57352.32,-28.37999999999738,104598.80808536644,0.0
2019-11-23 13:34:00,-8.0,0.0,0.0,0.0,47208.648085366425,57371.240000000005,-18.92000000000553,104579.88808536643,0.0
2019-11-23 13:35:00,-8.0,0.0,0.0,0.0,47159.56808536644,57395.78,-24.539999999993597,104555.34808536644,0.0
2019-11-23 13:36:00,-8.0,0.0,0.0,0.0,47145.52808536644,57402.799999999996,-7.019999999996799,104548.32808536643,0.0
2019-11-23 13:37:00,-8.0,0.0,0.0,0.0,47161.16808536642,57394.98,7.819999999992433,104556.14808536643,0.0
2019-11-23 13:38:00,-8.0,0.0,0.0,0.0,47176.808085366414,57387.16,7.819999999999709,104563.96808536642,0.0
2019-11-23 13:39:00,-8.0,0.0,0.0,0.0,47241.32808536643,57354.899999999994,32.26000000000931,104596.22808536643,0.0
2019-11-23 13:40:00,-8.0,0.0,0.0,0.0,47202.24808536642,57374.44,-19.54000000000815,104576.68808536642,0.0
2019-11-23 13:41:00,-8.0,0.0,0.0,0.0,47163.08808536641,57394.020000000004,-19.580000000001746,104557.10808536642,0.0
2019-11-23 13:42:00,-8.0,0.0,0.0,0.0,47143.12808536643,57403.99999999999,-9.97999999998865,104547.12808536642,0.0
2019-11-23 13:43:00,-8.0,0.0,0.0,0.0,47083.248085366424,57433.939999999995,-29.94000000000233,104517.18808536642,0.0
2019-11-23 13:44:00,-8.0,0.0,0.0,0.0,46989.008085366426,57481.06,-47.12000000000262,104470.06808536642,0.0
2019-11-23 13:45:00,-8.0,0.0,0.0,0.0,46961.56808536642,57494.78,-13.720000000001164,104456.34808536642,0.0
2019-11-23 13:46:00,-8.0,0.0,0.0,0.0,46977.20808536641,57486.96000000001,7.819999999992433,104464.16808536641,0.0
2019-11-23 13:47:00,-8.0,0.0,0.0,0.0,46968.84808536642,57491.14,-4.179999999993015,104459.98808536642,0.0
2019-11-23 13:48:00,-8.0,0.0,0.0,0.0,46875.60808536641,57537.76,-46.62000000000262,104413.36808536641,0.0
2019-11-23 13:49:00,-8.0,0.0,0.0,0.0,46805.408085366405,57572.86,-35.099999999998545,104378.2680853664,0.0
